tf	target	weight
b3264	b4520	7.451
b1013	b0004	-7.451
b4124	b3385	7.451
b0564	b3496	7.451
b4135	b1087	7.451
b0623	b0146	7.451
b3604	b1019	7.451
b0020	b0619	7.451
b3190	b2937	7.45
b0676	b3054	7.45
b2667	b4323	7.45
b0840	b3071	7.45
b0346	b1702	7.45
b0399	b2812	7.45
b1339	b2196	7.45
b1399	b1766	7.45
b4113	b0902	7.45
b2248	b0297	7.449
b0694	b0776	7.449
b2664	b4113	7.449
b0817	b0083	7.449
b2125	b3236	7.449
b2213	b1610	7.449
b3375	b3348	7.449
b2735	b2219	7.449
b1434	b3635	7.449
b3261	b3030	7.449
b4116	b3046	7.449
b1530	b4374	7.449
b2684	b0929	7.449
b4251	b4042	7.449
b1237	b3179	7.449
b0715	b0427	7.448
b1306	b1154	7.448
b0676	b2276	7.448
b3264	b0363	7.448
b4264	b0499	7.448
b1951	b4064	7.448
b0912	b1038	7.448
b4396	b4613	7.448
b0487	b0655	7.448
b3105	b4258	7.448
b2213	b1833	7.448
b0796	b0797	7.448
b0730	b4687	7.447
b2577	b3534	7.447
b1014	b4252	7.447
b2163	b1385	7.447
b0564	b0392	7.447
b3601	b2753	7.447
b3783	b4359	7.447
b1916	b3537	7.447
b1237	b1272	7.447
b1987	b3752	-7.447
b4390	b3234	7.447
b1450	b2305	7.447
b4694	b0210	7.447
b2369	b2035	7.447
b3954	b3910	7.447
b3025	b1600	7.447
b2105	b1829	7.447
b0316	b4453	7.447
b0208	b2449	7.446
b1320	b2177	7.446
b0357	b3633	7.446
b4251	b3399	7.446
b1739	b0163	7.446
b0345	b1464	7.446
b1620	b2018	7.446
b1497	b3521	7.446
b4340	b4640	7.446
b2220	b2899	7.446
b2577	b3020	7.446
b3119	b4086	7.446
b2157	b2101	7.446
b3973	b2028	7.446
b1649	b1456	7.446
b3912	b0926	7.446
b4299	b1190	7.445
b4182	b4011	7.445
b1916	b4372	7.445
b0240	b4437	7.445
b4133	b2273	7.445
b3842	b3662	7.445
b3226	b2259	7.445
b1540	b2145	7.445
b2561	b2583	7.445
b3684	b0326	7.445
b3210	b3460	-7.445
b0504	b4508	7.444
b1439	b1270	7.444
b4118	b2251	7.444
b1969	b4318	7.444
b0564	b2591	7.444
b1284	b1119	7.444
b3868	b3713	7.444
b3405	b2617	7.444
b3261	b3177	7.444
b4046	b2124	7.444
b0504	b0290	7.444
b1214	b1222	7.444
b2709	b3391	7.444
b0483	b0931	7.444
b3071	b0355	7.444
b4357	b2009	7.443
b2248	b0790	7.443
b0399	b1526	7.443
b0413	b4519	7.443
b4264	b2028	7.443
b0694	b2441	7.443
b1620	b0696	7.443
b2369	b2907	7.443
b3410	b1101	7.443
b2289	b0916	7.443
b2248	b1443	7.443
b0730	b1098	7.443
b0676	b0490	7.443
b3669	b4425	7.443
b1130	b4492	7.443
b4133	b4582	7.442
b1323	b0957	7.442
b3023	b0286	7.442
b0761	b2900	7.442
b2697	b2317	7.442
b1739	b3936	-7.442
b1618	b3646	7.442
b1303	b3688	7.442
b1399	b4248	7.442
b3601	b4440	7.442
b0796	b2504	7.442
b1508	b1912	7.442
b0338	b0879	7.442
b3131	b3487	7.441
b0313	b3995	7.441
b0338	b2499	7.441
b3674	b0344	7.441
b0076	b0555	7.441
b0796	b4326	7.441
b4480	b0661	-7.441
b3075	b4264	7.441
b1649	b4594	7.441
b2869	b1400	7.441
b1512	b1014	7.441
b4396	b0210	7.44
b2193	b1869	7.44
b3375	b4350	7.44
b2105	b4539	7.44
b3674	b3126	7.44
b0912	b0964	7.44
b1497	b2063	7.44
b1399	b3440	7.44
b2382	b0622	7.44
b2687	b2495	7.439
b0487	b0489	7.439
b0566	b1140	7.439
b0912	b3049	7.439
b3423	b2907	7.439
b2697	b0892	7.439
b0305	b0491	7.439
b0629	b3411	7.439
b2981	b0291	7.439
b2981	b4002	7.439
b0076	b0070	7.439
b2664	b1689	7.439
b0069	b1139	7.439
b3423	b3813	7.439
b2015	b1734	7.439
b2289	b2865	7.439
b3574	b1786	7.439
b1328	b0316	7.439
b3702	b0820	7.439
b1735	b1667	7.438
b3868	b2933	7.438
b1214	b1714	7.438
b0730	b0293	7.438
b3604	b2843	7.438
b0435	b1954	7.438
b0889	b3870	7.438
b0113	b0142	7.438
b3973	b4044	7.438
b2015	b3792	-7.438
b3684	b0245	7.438
b2714	b2068	7.438
b2709	b3410	7.438
b0912	b1662	7.438
b3702	b3871	7.438
b3521	b3647	7.437
b3405	b0073	-7.437
b1213	b3648	7.437
b2437	b0253	7.437
b3075	b2311	7.437
b4260	b0640	7.437
b2382	b2068	7.437
b3711	b2046	7.437
b1014	b3544	7.437
b4299	b3118	7.437
b1712	b2131	7.437
b3461	b4236	7.437
b0730	b2360	7.437
b0788	b4433	7.437
b0694	b0338	7.436
b3010	b4213	7.436
b2664	b0171	-7.436
b0069	b2436	7.436
b4205	b2563	-7.436
b3828	b0802	7.436
b0316	b3597	7.436
b1659	b2469	7.436
b2687	b2018	7.436
b0064	b1975	7.436
b1827	b0827	7.436
b4251	b2440	7.436
b0375	b2161	7.436
b3520	b1774	7.436
b1594	b3075	7.436
b3868	b1148	7.435
b3868	b4693	7.435
b1284	b0736	7.435
b3202	b1817	7.435
b2537	b1308	7.435
b1530	b2963	7.435
b0487	b1448	7.435
b1303	b4551	7.435
b0694	b2028	7.435
b0034	b1640	7.435
b3753	b3569	7.435
b2364	b1659	7.435
b0240	b1736	7.435
b4264	b1762	7.435
b2714	b4328	7.435
b0113	b2807	7.435
b2577	b1968	7.434
b3569	b4330	7.434
b1303	b2716	7.434
b3461	b1280	7.434
b3905	b2975	7.434
b3973	b4394	7.434
b1303	b1618	7.434
b0447	b4450	7.434
b1530	b1344	7.434
b1827	b1650	7.434
b2852	b4506	7.434
b3188	b3521	7.434
b1130	b0166	7.434
b2105	b2667	7.434
b0272	b4634	7.434
b0629	b3269	7.433
b1237	b1902	7.433
b3574	b0388	7.433
b1969	b4316	7.433
b1439	b2189	7.433
b0694	b1128	7.433
b0761	b2249	7.433
b2248	b4494	7.433
b2479	b0097	7.433
b0020	b3766	7.433
b2805	b1303	7.433
b1013	b4063	7.433
b4004	b3267	7.433
b3219	b2798	7.433
b1499	b1669	7.433
b3237	b3600	7.433
b3210	b4602	7.432
b0761	b1270	7.432
b4191	b2331	7.432
b1659	b2364	7.432
b4133	b3136	7.432
b0796	b3685	7.432
b0620	b2365	7.432
b2731	b0872	7.432
b4357	b4192	7.432
b2405	b2832	7.432
b3938	b4324	7.432
b4393	b3351	7.432
b3601	b3094	7.432
b3082	b3022	7.432
b3075	b4476	7.432
b2157	b2399	7.432
b3082	b4059	7.432
b2437	b0038	7.432
b1399	b1383	7.432
b1951	b4426	7.432
b3884	b2125	7.431
b3961	b3591	7.431
b1013	b0002	-7.431
b3973	b4218	7.431
b3585	b3659	7.431
b3828	b3027	7.431
b0020	b0455	7.431
b3461	b3688	7.43
b0440	b0436	7.43
b0900	b1643	7.43
b3872	b4131	7.43
b1526	b4029	7.43
b3188	b1022	7.43
b3226	b1284	7.43
b1827	b0483	7.43
b1275	b1688	7.43
b1608	b1650	7.43
b3410	b1665	7.43
b2684	b3385	7.43
b0788	b4632	7.43
b3711	b0934	7.429
b2714	b0532	7.429
b3905	b3563	7.429
b2684	b1905	7.429
b3131	b4519	7.429
b2709	b4342	7.429
b4393	b4517	7.429
b0683	b2346	7.429
b3842	b3796	7.429
b4182	b2335	7.429
b1735	b0555	7.429
b1439	b4634	7.429
b4480	b4295	7.428
b2479	b0893	7.428
b1130	b0844	7.428
b0316	b2637	7.428
b2105	b4659	7.428
b0629	b1352	7.428
b2684	b2896	7.428
b3512	b4135	7.428
b0564	b3817	7.428
b0240	b4078	7.428
b2714	b2776	7.428
b0504	b0149	7.428
b1334	b2081	7.428
b3243	b3410	7.428
b0620	b1790	7.428
b0683	b0314	7.427
b3512	b2210	-7.427
b1540	b2327	7.427
b0034	b3509	7.427
b0564	b3271	7.427
b1770	b1696	7.427
b1013	b2423	-7.427
b1013	b4131	7.427
b2852	b3331	7.427
b4480	b3472	7.427
b1320	b3446	7.427
b3702	b0171	7.427
b0316	b1582	7.427
b3261	b2318	7.427
b4212	b4496	7.427
b0730	b0494	7.426
b0564	b0390	7.426
b3828	b2382	7.426
b1988	b1020	7.426
b1497	b2449	7.426
b0761	b2512	7.426
b0629	b3138	7.426
b0338	b0876	7.426
b3210	b2964	7.426
b0620	b2550	7.426
b3075	b2184	7.426
b4241	b3456	7.425
b3702	b2971	7.425
b1497	b1025	7.425
b2869	b2240	7.425
b0300	b1450	7.425
b0375	b3332	7.425
b1305	b1339	7.425
b4000	b0280	7.425
b2684	b0104	7.425
b3243	b1907	7.425
b3680	b3482	7.425
b4390	b2599	7.424
b0483	b0928	7.424
b0399	b3545	7.424
b1214	b2526	7.424
b1214	b1092	7.424
b1618	b4340	7.424
b3188	b3895	7.424
b0464	b3775	7.424
b3438	b0009	7.424
b3075	b2364	7.424
b4366	b4655	7.424
b1214	b0185	7.424
b1658	b4312	7.424
b3520	b2853	7.424
b2079	b1659	7.423
b1770	b3817	7.423
b0435	b0800	7.423
b1275	b1983	7.423
b2664	b1799	7.423
b1892	b2388	7.423
b3481	b2249	7.423
b0357	b3360	7.423
b1531	b1451	7.423
b2706	b2797	7.423
b4340	b0542	7.423
b0378	b2263	7.423
b1334	b4439	7.423
b0034	b3281	-7.423
b1853	b1770	7.423
b1013	b4471	7.423
b0483	b1673	-7.423
b2405	b1773	7.423
b1323	b1779	7.423
b4046	b2805	7.423
b4396	b2928	7.423
b2193	b3858	7.423
b1130	b1529	7.422
b3954	b2836	7.422
b3010	b3110	7.422
b3669	b0070	7.422
b3872	b2714	7.422
b2364	b1820	7.422
b4480	b4397	7.422
b3973	b0448	7.422
b2105	b1279	7.422
b2561	b0813	7.422
b1649	b2621	7.422
b2369	b3804	7.422
b0840	b1532	7.422
b1951	b1557	7.422
b1594	b2584	7.422
b3520	b0272	-7.422
b3515	b4598	7.422
b3010	b2628	7.422
b3702	b3348	7.422
b3105	b4369	7.422
b0623	b0465	7.422
b1642	b0111	7.422
b3938	b2699	7.421
b2561	b2554	7.421
b0240	b1378	7.421
b1969	b0762	7.421
b0566	b1960	7.421
b0676	b1856	7.421
b2382	b2225	7.421
b0995	b2395	7.421
b3601	b0606	7.421
b3202	b0083	7.421
b1531	b1876	7.421
b4251	b0147	7.42
b0504	b1465	7.42
b2217	b1288	7.42
b1658	b1203	7.42
b0346	b2392	7.42
b1284	b1508	7.42
b3082	b3088	7.42
b2409	b1421	7.42
b2079	b1325	7.42
b3669	b3744	7.42
b2550	b0443	7.42
b1916	b3958	-7.42
b3601	b3161	7.42
b3461	b4044	7.42
b1187	b1200	7.42
b3131	b2897	7.419
b2405	b0623	7.419
b1323	b1812	7.419
b3119	b1785	7.419
b0318	b1694	7.419
b1642	b4057	7.419
b2369	b1702	7.419
b1823	b0796	7.419
b1303	b1610	7.419
b3422	b3642	7.419
b3569	b1606	7.419
b3743	b3244	7.418
b4694	b3292	7.418
b3264	b1500	7.418
b4396	b4402	7.418
b1531	b1917	-7.418
b0080	b2925	7.418
b0357	b2125	7.418
b1696	b1762	7.418
b4539	b1205	7.418
b4292	b2210	7.418
b3025	b3404	7.418
b2289	b3219	7.418
b3868	b1487	7.417
b0761	b3390	7.417
b1499	b0318	7.417
b0683	b0910	7.417
b2697	b3911	7.417
b1221	b0161	7.417
b3292	b0392	7.417
b4264	b2395	7.417
b1642	b0440	7.417
b1320	b0638	7.417
b4480	b3481	7.417
b1770	b2126	7.416
b3060	b2364	7.416
b3094	b0800	7.416
b4113	b0600	7.416
b0313	b1817	-7.416
b4000	b3976	7.416
b4000	b0889	7.416
b0566	b2652	7.416
b4398	b4403	7.416
b1305	b0501	7.416
b1508	b3602	7.416
b2709	b4513	7.416
b1399	b4473	7.416
b2193	b1588	7.416
b0768	b2407	7.415
b1299	b0382	7.415
b0620	b2956	7.415
b2869	b2126	7.415
b2741	b1477	7.415
b2684	b2938	7.415
b0889	b3939	7.415
b2399	b3521	7.415
b0483	b4071	-7.415
b1303	b1645	7.415
b1570	b0482	7.415
b4327	b3684	7.415
b0113	b1084	7.415
b0447	b2667	7.415
b2709	b3817	7.415
b0162	b2521	7.415
b3219	b4316	7.415
b1620	b4321	7.415
b3512	b1619	7.415
b1770	b4517	7.414
b2839	b0876	7.414
b2015	b2742	7.414
b0768	b0517	7.414
b4118	b3284	7.414
b1608	b3570	7.414
b3292	b4553	7.414
b0440	b1856	7.414
b2405	b3987	-7.414
b1221	b1764	7.414
b2707	b0895	7.414
b2369	b2688	7.413
b1303	b1644	7.413
b1130	b2433	7.413
b3963	b0118	7.413
b1827	b1798	7.413
b4133	b1951	7.413
b3010	b2679	7.413
b2684	b0430	7.413
b1213	b3017	7.413
b2479	b0831	7.413
b3961	b3553	7.413
b3210	b3655	7.413
b3912	b3400	7.413
b0318	b0427	7.413
b3889	b0135	7.413
b3264	b4365	7.413
b0113	b0640	7.412
b4043	b2331	7.412
b1595	b4494	7.412
b2684	b0659	7.412
b3912	b3843	7.412
b1530	b0273	-7.412
b2382	b4095	7.412
b1323	b2079	7.412
b0305	b0616	7.412
b1531	b3396	7.412
b1275	b2064	7.412
b1328	b1280	7.412
b3783	b4242	7.412
b1618	b3549	7.412
b0378	b4146	7.411
b3292	b1713	7.411
b3292	b0430	-7.411
b1299	b4491	7.411
b0817	b1300	7.411
b4241	b3455	7.411
b0020	b0800	7.411
b0715	b2632	7.411
b0294	b0622	7.411
b3375	b2179	7.411
b3556	b4446	7.411
b1213	b0120	7.411
b2079	b2184	7.411
b3094	b3712	7.41
b0768	b2223	7.41
b3422	b2716	7.41
b0113	b1290	7.41
b1594	b2943	7.41
b2213	b1325	7.41
b0413	b2300	7.41
b0034	b3257	-7.41
b4299	b2736	7.41
b3226	b1101	7.41
b1540	b3806	7.41
b2405	b1770	7.41
b0761	b0781	7.41
b3481	b1702	7.41
b3292	b2392	7.41
b1187	b1524	7.409
b3684	b3723	7.409
b1320	b4253	7.409
b0623	b4188	7.409
b2570	b2963	7.409
b2869	b3210	7.409
b1770	b0619	7.409
b0676	b2496	7.409
b3423	b0098	7.409
b0483	b4637	7.409
b3912	b2515	7.409
b0034	b4454	7.409
b0694	b1958	7.408
b3601	b1590	7.408
b4004	b2732	7.408
b4004	b3964	7.408
b3601	b2845	7.408
b1512	b3995	7.408
b2869	b3567	7.408
b2664	b4433	7.408
b1303	b3427	7.408
b3075	b4252	7.408
b3897	b3328	7.408
b1306	b0460	7.408
b3422	b1801	7.408
b0069	b0659	7.408
b4062	b1379	7.408
b3243	b1960	7.407
b3375	b1858	7.407
b2805	b2365	7.407
b1237	b0055	7.407
b0620	b1793	7.407
b3842	b3764	7.407
b4102	b1009	7.407
b1450	b0788	7.407
b1853	b3730	7.407
b1014	b2664	7.407
b2981	b2447	7.407
b0912	b2556	7.407
b0796	b4435	7.407
b1530	b2791	7.407
b2808	b1794	7.406
b1595	b3266	7.406
b2624	b0218	7.406
b3520	b1115	7.406
b3743	b3850	7.406
b1540	b0142	7.406
b0069	b0296	7.406
b4018	b0780	7.406
b4300	b3309	-7.405
b2839	b2438	7.405
b0995	b2638	7.405
b4251	b2669	7.405
b2369	b0381	7.405
b3025	b2841	7.405
b3669	b1858	7.405
b3938	b3743	7.405
b3963	b4388	7.405
b0464	b1762	7.405
b3438	b3831	7.405
b2157	b1334	7.405
b2669	b1269	7.405
b0571	b0112	7.405
b3884	b0411	7.405
b2687	b3746	7.405
b0912	b1788	7.405
b2550	b1670	7.405
b0788	b4126	7.405
b1507	b1699	7.405
b0399	b0367	7.405
b1608	b1714	7.404
b0571	b3957	7.404
b3481	b2840	7.404
b4182	b1472	7.404
b0715	b2220	7.404
b1320	b1644	7.404
b3025	b1348	7.404
b2405	b4347	7.404
b3190	b1744	-7.404
b1320	b1822	7.404
b3410	b3383	7.404
b3261	b0101	7.404
b0330	b1497	7.404
b3702	b0184	7.404
b3025	b4357	7.404
b0399	b0011	7.404
b3461	b2958	7.404
b1620	b0345	7.404
b0900	b0977	7.404
b1649	b4653	7.403
b1299	b0778	7.403
b1608	b4659	7.403
b3023	b2879	7.403
b3512	b1224	7.403
b0020	b0606	7.403
b4178	b2472	7.403
b4046	b3357	7.403
b2669	b1125	7.403
b1658	b3669	7.403
b1987	b2156	7.403
b0796	b3942	7.403
b1399	b1191	7.402
b1201	b1551	7.402
b3226	b3910	7.402
b3773	b3593	7.402
b1221	b1715	7.402
b2105	b0513	7.402
b4264	b2786	7.402
b3410	b0536	7.402
b3938	b0154	7.402
b3264	b1734	7.402
b2248	b4693	7.402
b1334	b1825	7.402
b4327	b4116	7.402
b3243	b4054	7.402
b3711	b2824	7.402
b1422	b4428	7.402
b3423	b3461	7.402
b1570	b1066	7.402
b3067	b1531	7.402
b2437	b1408	7.402
b2669	b0058	7.402
b1507	b1160	7.402
b4018	b1221	7.402
b4046	b4596	7.402
b4498	b4328	7.401
b1497	b1673	7.401
b2981	b2549	7.401
b1739	b0608	7.401
b0620	b2367	7.401
b4327	b1588	7.401
b1790	b2783	7.401
b2105	b0244	7.401
b1214	b0085	7.401
b0840	b1139	7.401
b3405	b2434	7.401
b2289	b3237	7.401
b0571	b2545	7.401
b0300	b1353	7.401
b1497	b0992	7.4
b1530	b3434	7.4
b0817	b2630	7.4
b3516	b1837	7.4
b1305	b1172	7.4
b2079	b1191	7.4
b0069	b3870	7.4
b0900	b1196	7.4
b0995	b1699	7.4
b1323	b2064	7.4
b3842	b4362	7.4
b0300	b2268	7.4
b1221	b0604	7.4
b1620	b2426	7.4
b0064	b1111	7.4
b0730	b0947	7.4
b2479	b1919	7.4
b1339	b2044	7.4
b0076	b4330	7.4
b4191	b0956	7.4
b3897	b3079	7.4
b0357	b2745	7.399
b2741	b0607	7.399
b1712	b0419	7.399
b3481	b0929	7.399
b0020	b0215	7.399
b1853	b4291	7.399
b4212	b2540	7.399
b3422	b2886	7.399
b0399	b3901	7.399
b3601	b3529	7.399
b2684	b0238	7.399
b1790	b2735	7.399
b3963	b3850	7.399
b0676	b4461	7.399
b3601	b3354	7.399
b0796	b0192	7.399
b2921	b4198	7.398
b1323	b3857	7.398
b3783	b0176	7.398
b3060	b2046	7.398
b3082	b4233	7.398
b4498	b1136	7.398
b2697	b2807	7.398
b4393	b4457	7.398
b1334	b3871	7.398
b1422	b1588	-7.398
b1399	b2804	7.398
b0305	b1821	7.398
b4260	b3979	7.398
b0603	b1465	7.398
b3556	b3908	7.398
b2015	b3101	7.398
b2577	b0478	7.398
b2921	b1023	7.398
b1823	b2784	7.398
b0676	b4146	7.398
b1799	b4371	-7.398
b2577	b2331	7.397
b4089	b4291	7.397
b1450	b1085	7.397
b2916	b2290	7.397
b3210	b4498	7.397
b1916	b4282	7.397
b0399	b0916	7.397
b1508	b1284	7.397
b4046	b3187	7.397
b3501	b0501	7.397
b1540	b0762	7.397
b1303	b1811	7.397
b2248	b4020	7.397
b0240	b3831	7.397
b1323	b2182	7.397
b3357	b4221	7.397
b1739	b2936	7.397
b3226	b2570	7.397
b0345	b2609	-7.396
b0694	b4581	7.396
b1213	b2218	7.396
b3842	b0103	7.396
b2869	b1725	7.396
b0995	b1959	7.396
b2491	b3155	7.396
b2491	b0331	7.396
b4327	b4378	7.396
b1735	b1560	7.396
b0995	b1738	7.396
b2213	b0715	7.396
b3292	b3473	7.396
b3585	b2626	7.396
b2151	b4181	7.396
b0730	b1289	7.396
b0817	b0147	7.396
b2015	b1355	7.396
b1507	b0920	7.396
b3897	b0365	7.396
b1305	b1649	7.396
b0761	b3649	7.396
b4251	b2303	7.396
b4063	b4313	7.395
b2869	b2788	7.395
b4264	b1958	7.395
b1328	b4265	7.395
b3743	b3965	7.395
b4212	b1439	7.395
b4018	b1634	7.395
b1620	b4191	7.395
b3410	b1280	7.395
b0629	b2848	7.395
b3783	b2027	7.395
b4327	b4182	7.395
b3669	b3468	7.395
b1658	b2273	-7.395
b0730	b2314	7.395
b4393	b0132	7.395
b4390	b1767	7.394
b3237	b2289	7.394
b3190	b2145	7.394
b2163	b3327	7.394
b1384	b2151	7.394
b3423	b4251	7.394
b1506	b1670	7.394
b4398	b4505	7.394
b2382	b1467	7.394
b0761	b2593	7.394
b1497	b3638	7.394
b4396	b1046	7.394
b0357	b2566	7.394
b3105	b0029	7.394
b1916	b0852	7.394
b4260	b3353	7.394
b1303	b1736	7.394
b1284	b1663	7.394
b1130	b1726	7.393
b1649	b4132	7.393
b1339	b1334	7.393
b0796	b0902	7.393
b2741	b4609	7.393
b1328	b1414	7.393
b2213	b2686	7.393
b1620	b2398	7.393
b4018	b3247	7.393
b2577	b3039	7.393
b3512	b4114	7.393
b2437	b0397	7.392
b4324	b0971	7.392
b1594	b3526	7.392
b3963	b0306	7.392
b1450	b4547	7.392
b2570	b1412	7.392
b3418	b3863	7.392
b1040	b4129	-7.392
b1823	b0127	7.392
b2684	b1204	7.392
b4340	b2980	7.391
b1790	b2289	7.391
b1540	b2187	7.391
b4401	b1860	7.391
b1712	b2899	7.391
b0995	b0465	7.391
b0294	b0233	7.391
b4366	b2199	-7.391
b3190	b4242	7.391
b2687	b2555	7.391
b2573	b4402	7.391
b4124	b4505	7.391
b2697	b1583	7.391
b0715	b1028	7.391
b0305	b2574	7.391
b2669	b1910	7.391
b1439	b0465	7.391
b2105	b0475	7.391
b1422	b3365	-7.391
b2731	b1567	7.39
b0788	b3512	7.39
b1712	b0863	7.39
b3119	b2848	7.39
b0069	b0478	7.39
b1531	b1840	7.39
b3067	b2533	7.39
b3783	b3739	7.39
b2437	b2883	7.39
b4113	b3547	7.39
b1450	b4638	7.39
b0564	b0571	7.39
b3118	b2022	-7.389
b0240	b4492	7.389
b3025	b3568	7.389
b3094	b1770	7.389
b1303	b0046	7.389
b2409	b1217	7.389
b0564	b4340	7.389
b3075	b2605	7.389
b3684	b3062	7.389
b1696	b2495	7.389
b2839	b4603	7.389
b1439	b1961	7.388
b2624	b4296	7.388
b4327	b3662	7.388
b0313	b0428	7.388
b3674	b0351	7.388
b3684	b2357	7.388
b0272	b0555	7.388
b3842	b4356	7.388
b1323	b0528	7.388
b4135	b3184	-7.388
b0995	b0070	7.388
b2382	b3882	7.388
b3082	b2140	7.388
b0900	b0243	7.388
b0064	b0232	7.388
b3604	b3452	7.388
b1608	b1322	7.388
b0357	b2891	7.388
b4539	b2009	7.388
b2289	b0762	7.387
b3375	b4060	7.387
b1303	b4415	7.387
b2217	b3858	7.387
b3461	b0191	7.387
b1434	b2124	7.387
b1658	b2322	7.387
b4293	b2996	-7.387
b4102	b2534	7.387
b1334	b2517	7.387
b1951	b2955	7.387
b1187	b3232	7.387
b0504	b1436	7.387
b2364	b3497	7.387
b2364	b1459	7.387
b3210	b2303	7.387
b1339	b2204	7.387
b0413	b4000	7.387
b2125	b3055	7.387
b0305	b0574	7.387
b3461	b0189	7.387
b2079	b0054	7.387
b3210	b3056	7.386
b2079	b2411	7.386
b4340	b1042	7.386
b3010	b2678	7.386
b3501	b3854	7.386
b2079	b2594	7.386
b3912	b3468	7.386
b3094	b4062	7.386
b4182	b1387	7.385
b4089	b3894	7.385
b4102	b4185	7.385
b4401	b3992	-7.385
b1303	b1643	7.385
b1187	b1213	7.385
b3375	b1154	-7.385
b3889	b4185	7.385
b1642	b2291	7.385
b2125	b1633	7.384
b1328	b0900	7.384
b2624	b2122	7.384
b1014	b3570	7.384
b4182	b4620	7.384
b4327	b1476	7.384
b0294	b4325	7.384
b2869	b0526	-7.384
b1507	b3534	7.384
b1320	b2370	7.384
b1620	b1731	7.384
b3131	b2471	7.384
b3938	b3406	7.384
b3884	b2748	7.383
b1334	b2237	7.383
b0305	b4593	7.383
b2669	b3189	7.383
b2837	b1796	7.383
b2707	b3032	7.383
b3067	b2344	7.383
b0413	b1176	7.383
b4004	b2365	7.383
b0413	b2432	7.382
b2015	b3786	-7.382
b3516	b0329	7.382
b3753	b3125	7.382
b1696	b2267	7.382
b3410	b3569	7.382
b4062	b3094	7.382
b4004	b2712	7.382
b2707	b2875	7.382
b3071	b1540	7.382
b3601	b2923	7.381
b3884	b3412	7.381
b2697	b1654	7.381
b0413	b3734	7.381
b0788	b3517	7.381
b1320	b2074	7.381
b1649	b3095	7.381
b0796	b4119	7.381
b4390	b1128	7.381
b4178	b2898	7.381
b1506	b4594	7.381
b1111	b3089	7.381
b1595	b1695	7.381
b0345	b0622	7.38
b0483	b1382	7.38
b1526	b0279	7.38
b2248	b4471	7.38
b4479	b0330	7.38
b4498	b4329	7.38
b3601	b1181	7.38
b4063	b3047	7.38
b1620	b2561	7.38
b1356	b4602	7.38
b3601	b4252	7.379
b3082	b3918	7.379
b1658	b1987	7.379
b3555	b4069	7.379
b0080	b2143	7.379
b4004	b3075	7.379
b2706	b3263	7.379
b2664	b2540	7.379
b1827	b2346	7.379
b1040	b0279	7.379
b1305	b0817	7.379
b2684	b2436	7.379
b4043	b2496	7.379
b1770	b2125	7.378
b4340	b1959	7.378
b2624	b0555	7.378
b4366	b3088	7.378
b2079	b0491	7.378
b4178	b1266	7.378
b0069	b1292	7.378
b2213	b1665	7.378
b2921	b4588	7.378
b0330	b4444	7.378
b4135	b0454	7.378
b3219	b2510	7.378
b3210	b1792	7.378
b0440	b1764	7.378
b3264	b4063	7.378
b1356	b3672	7.378
b0435	b4567	7.378
b2921	b3271	7.378
b2684	b2329	7.377
b0020	b1160	7.377
b3410	b1540	7.377
b0676	b3388	7.377
b1649	b1591	7.377
b1891	b1129	7.377
b1594	b1623	7.377
b1608	b4140	7.377
b3423	b4159	7.377
b0564	b0498	7.377
b0345	b0024	7.377
b0506	b0903	7.377
b2151	b1816	7.377
b0020	b2781	7.377
b4116	b4118	7.377
b4133	b4157	7.377
b0378	b2785	7.377
b2381	b2450	7.376
b1237	b1431	7.376
b3261	b2748	7.376
b3075	b2388	7.376
b0076	b2838	7.376
b3938	b2022	-7.376
b3938	b2024	-7.376
b3938	b2025	-7.376
b0375	b1494	7.376
b2839	b0496	7.376
b1735	b0768	7.376
b2405	b4601	7.376
b1526	b1029	7.376
b2561	b1738	7.376
b1508	b1272	7.376
b3094	b3244	7.376
b2687	b1107	7.376
b0413	b0387	7.375
b1014	b1058	7.375
b2667	b4473	7.375
b4191	b1620	7.375
b1187	b2436	7.375
b0305	b2078	7.375
b4113	b4597	7.375
b0761	b0478	7.375
b0113	b3289	7.375
b2217	b1637	7.375
b1916	b1811	7.375
b1214	b3630	7.375
b1853	b4290	7.375
b3601	b0714	7.375
b2684	b1291	7.375
b2079	b0095	7.374
b3963	b4480	7.374
b2163	b4313	7.374
b1187	b1058	7.374
b4327	b2378	7.374
b1439	b2826	7.374
b0487	b0837	7.374
b1564	b4043	7.374
b2213	b1568	7.374
b0603	b4652	7.374
b4264	b1198	7.374
b1540	b1892	7.374
b0447	b2900	7.374
b1649	b0278	7.374
b0504	b4644	7.373
b3569	b1781	7.373
b1507	b3025	7.373
b4480	b4517	7.373
b2382	b1978	7.373
b2684	b2518	7.373
b1221	b2604	7.373
b4393	b3161	7.373
b1987	b2488	7.373
b0345	b2608	-7.373
b3521	b3874	7.373
b1735	b2642	7.373
b3210	b2388	7.373
b3556	b3237	7.373
b2669	b3715	7.373
b2550	b1043	7.372
b1275	b4018	7.372
b2105	b4561	7.372
b1213	b2686	7.372
b1237	b1477	7.372
b1506	b1972	7.372
b1434	b2132	7.372
b3574	b3766	7.372
b2714	b4137	7.372
b1303	b1477	7.372
b1434	b2594	7.372
b4191	b2083	7.372
b4300	b3530	7.372
b0020	b2018	7.371
b4113	b4547	7.371
b2437	b0994	7.371
b0564	b1606	7.371
b3131	b3427	7.371
b1659	b1694	7.371
