tf	target	weight
b1237	b0168	1.827
b0683	b1617	1.827
b1040	b0117	1.827
b0080	b2075	1.826
b2731	b1372	1.826
b1221	b0009	1.826
b0889	b3085	1.826
b0889	b3068	1.826
b1323	b4363	1.826
b1323	b0340	1.826
b1323	b0774	1.826
b0683	b1615	1.825
b1275	b1360	1.825
b0889	b3774	1.825
b3237	b2487	1.825
b3237	b0998	1.825
b4396	b0123	1.825
b4396	b1109	1.825
b4396	b2152	1.825
b4396	b1198	1.825
b4396	b3869	1.825
b4396	b2151	1.825
b2837	b3546	1.825
b1712	b3616	1.825
b0912	b3616	1.825
b1892	b2068	1.825
b1891	b2068	1.825
b1892	b2069	1.825
b1891	b2069	1.825
b1892	b1978	1.825
b1891	b1978	1.825
b1892	b2359	1.825
b1891	b2359	1.825
b3868	b2638	1.825
b1187	b1254	1.825
b4004	b3903	1.825
b4004	b1900	1.825
b4004	b1338	1.825
b3405	b0645	1.825
b3405	b0644	1.825
b3405	b0692	1.825
b3405	b0530	1.825
b3405	b1409	1.825
b0889	b2823	1.825
b1712	b1465	1.825
b0912	b1465	1.825
b3237	b3897	1.825
b3237	b4303	1.825
b3237	b4082	1.825
b0113	b1235	1.824
b1892	b2779	1.824
b1891	b2779	1.824
b4043	b2591	1.824
b4043	b0201	1.824
b4401	b3253	1.824
b0683	b1923	1.824
b4043	b3473	1.824
b1712	b4499	1.824
b0912	b4499	1.824
b1221	b3991	1.824
b0064	b4108	1.824
b1299	b3579	1.824
b1299	b4080	1.824
b1299	b2356	1.824
b1299	b4556	1.824
b1299	b3391	1.824
b1275	b2838	1.824
b4401	b2865	1.824
b0399	b2151	1.824
b3357	b4332	1.823
b0889	b3031	1.823
b0683	b3525	1.823
b1275	b4460	1.823
b1040	b4199	1.823
b1040	b2882	1.823
b1040	b2365	1.823
b1531	b3251	1.823
b4396	b2632	1.823
b4396	b0253	1.823
b4396	b0731	1.823
b4396	b0289	1.823
b4396	b1489	1.823
b4396	b0530	1.823
b4396	b2382	1.823
b4396	b0613	1.823
b4396	b1978	1.823
b4396	b1319	1.823
b4396	b1008	1.823
b4396	b0514	1.823
b4396	b0769	1.823
b4396	b0531	1.823
b4396	b0476	1.823
b4396	b1483	1.823
b4396	b1202	1.823
b0113	b3035	1.823
b0113	b3031	1.823
b3702	b0080	1.823
b3702	b1381	1.823
b3702	b1380	1.823
b3702	b3537	1.823
b3702	b2898	1.823
b3702	b4396	1.823
b1040	b2447	1.823
b1334	b1727	1.823
b1237	b2720	1.823
b1221	b3882	1.823
b1221	b1243	1.823
b2427	b0612	1.822
b1221	b1958	1.822
b4396	b0498	1.822
b3516	b3623	1.822
b0345	b2184	1.822
b0345	b0267	1.822
b1130	b1085	1.822
b4401	b0187	1.821
b0020	b3063	1.821
b0020	b3943	1.821
b2105	b0801	1.821
b1334	b3504	1.821
b3261	b2765	1.821
b3357	b2384	1.821
b4004	b2976	1.821
b1712	b3165	1.821
b0912	b3165	1.821
b2916	b2598	1.821
b2916	b1609	1.821
b2916	b3670	1.821
b2916	b2309	1.821
b2916	b4453	1.821
b2916	b1704	1.821
b2916	b3462	1.821
b2916	b3917	1.821
b2916	b0067	1.821
b2714	b2987	1.821
b2714	b3904	1.821
b2714	b3136	1.821
b2714	b3394	1.821
b2714	b2120	1.821
b2714	b4096	1.821
b2714	b4504	1.821
b1712	b4615	1.821
b0912	b4615	1.821
b3868	b2963	1.82
b1275	b0290	1.82
b1892	b1517	1.82
b1891	b1517	1.82
b1892	b1512	1.82
b1891	b1512	1.82
b1892	b2976	1.82
b1891	b2976	1.82
b1892	b2844	1.82
b1891	b2844	1.82
b1892	b3995	1.82
b1891	b3995	1.82
b1892	b2463	1.82
b1891	b2463	1.82
b4396	b2068	1.82
b1334	b0460	1.82
b4118	b3891	1.82
b4118	b2184	1.82
b4118	b0475	1.82
b4118	b1409	1.82
b4118	b4493	1.82
b1323	b0908	1.82
b1323	b1287	1.82
b0345	b4209	1.82
b0345	b4555	1.82
b4401	b1426	1.82
b4401	b3287	1.819
b4396	b2960	1.819
b3934	b2928	1.819
b3934	b2144	1.819
b3934	b1826	1.819
b3934	b1991	1.819
b3934	b1054	1.819
b3934	b0579	1.819
b3934	b4312	1.819
b2916	b3775	1.819
b0683	b3653	1.819
b0683	b0957	1.819
b3357	b2494	1.819
b1237	b0296	1.819
b3912	b2573	1.818
b1237	b1597	1.818
b3868	b0130	1.818
b3868	b3785	1.818
b3868	b3652	1.818
b1237	b4032	1.818
b1237	b3092	1.818
b1237	b4055	1.818
b1237	b3417	1.818
b1221	b1502	1.818
b1712	b2768	1.818
b0912	b2768	1.818
b3438	b0818	1.818
b3438	b1360	1.818
b1507	b0323	1.818
b1508	b0323	1.818
b0683	b2508	1.818
b3938	b3544	1.818
b3961	b0209	1.818
b3961	b0208	1.818
b3961	b1868	1.818
b2714	b3638	1.818
b2714	b2244	1.818
b2714	b1734	1.818
b2714	b2360	1.818
b1275	b0063	1.818
b3418	b1339	1.818
b3418	b1338	1.818
b3418	b1521	1.818
b3418	b2387	1.818
b3418	b2965	1.818
b3418	b2519	1.818
b3418	b4031	1.818
b0995	b3557	1.818
b0995	b2943	1.818
b0995	b2646	1.818
b0995	b2143	1.818
b0995	b2603	1.818
b0995	b4282	1.818
b0995	b3773	1.818
b0995	b4638	1.818
b0995	b2874	1.818
b0995	b0620	1.818
b0995	b4209	1.818
b0995	b1456	1.818
b0995	b4268	1.818
b0064	b0179	1.818
b0064	b1716	1.818
b0064	b2316	1.818
b0064	b1088	1.818
b3261	b1095	1.818
b4401	b4205	1.817
b1712	b2610	1.817
b0912	b2610	1.817
b3357	b1436	1.817
b1130	b1522	1.817
b3438	b0516	1.817
b3438	b0306	1.817
b0683	b2850	1.817
b1187	b1216	1.817
b3934	b0474	1.817
b3934	b1094	1.817
b3934	b1654	1.817
b3934	b3938	1.817
b3934	b3739	1.817
b3934	b1914	1.817
b3094	b1439	1.817
b3094	b1009	1.817
b3094	b0970	1.817
b3094	b1834	1.817
b3094	b1113	1.817
b4401	b3869	1.817
b4062	b3821	1.817
b4062	b4312	1.817
b4062	b3193	1.817
b4062	b3425	1.817
b4062	b4308	1.817
b4062	b2367	1.817
b4062	b4257	1.817
b4062	b2626	1.817
b4062	b2345	1.817
b4062	b4215	1.817
b4062	b3563	1.817
b4062	b4580	1.817
b4062	b3050	1.817
b4062	b3369	1.817
b4062	b2956	1.817
b4062	b2846	1.817
b4062	b2273	1.817
b4062	b2370	1.817
b4062	b3482	1.817
b4062	b4506	1.817
b4062	b0310	1.817
b4062	b2505	1.817
b4062	b4631	1.817
b4062	b1122	1.817
b4062	b0136	1.817
b4062	b3861	1.817
b4062	b1737	1.817
b4062	b0717	1.817
b4062	b2108	1.817
b4062	b4133	1.817
b3261	b0683	1.817
b1187	b1103	1.817
b0889	b3028	1.817
b4178	b2548	1.817
b2427	b2055	1.816
b2427	b1801	1.816
b3237	b1959	1.816
b3237	b1958	1.816
b3237	b4261	1.816
b3237	b4493	1.816
b3237	b1715	1.816
b1275	b2795	1.816
b0080	b1465	1.816
b3912	b1970	1.816
b0080	b2331	1.816
b1892	b4046	1.816
b1891	b4046	1.816
b1658	b3723	1.816
b1658	b3861	1.816
b1130	b0614	1.816
b1040	b4212	1.816
b3131	b3412	1.816
b3131	b2577	1.816
b3131	b3602	1.816
b3131	b4191	1.816
b3131	b3663	1.816
b2731	b4018	1.816
b2731	b4019	1.816
b2731	b2214	1.816
b2731	b2963	1.816
b2731	b1129	1.816
b2731	b2096	1.816
b2731	b3539	1.816
b2731	b1479	1.816
b2731	b3011	1.816
b1275	b3466	1.816
b1275	b3462	1.816
b1275	b3669	1.816
b4393	b0190	1.815
b4393	b2295	1.815
b4393	b1045	1.815
b4393	b1710	1.815
b4393	b0802	1.815
b4018	b3585	1.815
b4018	b3584	1.815
b4018	b0512	1.815
b4018	b2758	1.815
b4018	b2336	1.815
b4018	b0517	1.815
b4018	b4192	1.815
b4018	b2998	1.815
b4018	b4470	1.815
b4018	b3145	1.815
b4018	b3753	1.815
b4018	b2548	1.815
b4396	b0662	1.815
b4396	b0870	1.815
b3438	b2995	1.815
b3438	b4334	1.815
b3438	b2579	1.815
b3438	b0992	1.815
b3438	b3945	1.815
b3438	b0034	1.815
b3438	b2292	1.815
b3438	b1333	1.815
b1531	b3698	1.815
b1531	b4312	1.815
b1531	b2289	1.815
b1531	b3071	1.815
b4396	b2479	1.815
b1531	b3010	1.814
b0683	b1349	1.814
b1334	b1841	1.814
b3237	b0106	1.814
b4401	b1618	1.814
b2127	b3835	1.814
b0683	b4251	1.814
b1892	b4396	1.814
b1891	b4396	1.814
b3060	b4281	1.814
b1712	b3127	1.813
b0912	b3127	1.813
b3405	b3264	1.813
b3405	b4066	1.813
b3405	b4215	1.813
b3405	b2376	1.813
b3405	b1567	1.813
b3405	b1196	1.813
b3405	b4580	1.813
b3405	b3563	1.813
b3405	b3369	1.813
b3405	b2523	1.813
b3405	b2209	1.813
b3405	b4169	1.813
b3405	b0190	1.813
b0683	b0211	1.813
b4401	b0381	1.813
b0683	b3933	1.813
b3961	b4389	1.813
b3961	b4386	1.813
b3961	b0026	1.813
b0889	b4017	1.813
b4043	b4345	1.813
b1221	b0383	1.813
b0889	b1251	1.813
b4396	b2833	1.813
b4396	b3677	1.813
b4396	b3674	1.813
b4396	b2668	1.813
b4396	b3770	1.813
b4396	b1163	1.813
b4396	b3125	1.813
b4396	b1906	1.813
b4396	b4113	1.813
b4396	b1025	1.813
b4396	b1507	1.813
b4396	b4197	1.813
b4396	b1256	1.813
b4396	b2913	1.813
b1712	b3279	1.812
b0912	b3279	1.812
b3912	b1789	1.812
b2684	b2070	1.812
b0683	b1878	1.812
b3912	b2641	1.812
b2193	b2702	1.812
b2193	b0030	1.812
b2193	b0757	1.812
b2193	b2125	1.812
b2193	b4139	1.812
b4396	b2733	1.812
b4396	b3342	1.812
b4396	b2972	1.812
b4396	b3918	1.812
b1299	b0209	1.812
b1299	b0208	1.812
b1299	b3040	1.812
b1299	b3039	1.812
b1299	b3441	1.812
b1299	b0959	1.812
b1299	b1447	1.812
b1334	b2901	1.812
b1712	b2027	1.812
b0912	b2027	1.812
b4401	b0662	1.812
b1323	b0916	1.812
b1221	b3765	1.812
b0080	b0458	1.812
b2193	b2454	1.812
b1130	b4113	1.812
b1130	b3917	1.812
b1130	b2838	1.812
b1130	b3615	1.812
b3261	b3978	1.812
b0683	b2406	1.812
b3868	b4649	1.812
b0080	b0207	1.812
b4043	b4020	1.811
b3938	b0145	1.811
b3938	b2065	1.811
b3938	b0410	1.811
b3938	b2513	1.811
b3604	b2241	1.811
b3604	b2239	1.811
b3604	b3926	1.811
b3604	b3426	1.811
b3604	b3708	1.811
b4396	b3960	1.811
b4396	b3957	1.811
b4396	b2838	1.811
b4396	b0287	1.811
b4396	b3661	1.811
b4396	b2599	1.811
b0080	b2157	1.811
b1221	b2541	1.811
b4043	b2771	1.811
b1334	b4327	1.811
b4043	b3447	1.81
b1334	b1102	1.81
b0889	b2158	1.81
b0761	b1103	1.81
b3938	b0960	1.81
b3938	b0633	1.81
b3938	b2558	1.81
b3938	b1445	1.81
b3938	b1049	1.81
b3938	b0858	1.81
b3938	b1099	1.81
b3938	b1274	1.81
b3868	b3845	1.81
b0399	b4389	1.81
b1323	b2152	1.81
b1323	b2509	1.81
b1323	b2508	1.81
b1323	b0393	1.81
b1323	b2134	1.81
b1988	b3593	1.81
b3868	b3949	1.809
b1334	b4243	1.809
b3261	b3121	1.809
b3868	b2568	1.809
b3868	b1069	1.809
b3868	b2533	1.809
b3357	b0142	1.809
b1237	b4496	1.808
b3131	b1914	1.808
b3131	b4161	1.808
b3131	b3649	1.808
b1988	b3453	1.808
b1988	b1745	1.808
b1988	b1484	1.808
b1187	b0104	1.808
b4396	b0196	1.808
b4396	b4040	1.808
b4396	b0628	1.808
b4396	b3427	1.808
b4396	b2810	1.808
b0683	b1534	1.808
b3961	b0924	1.808
b1892	b0413	1.808
b1891	b0413	1.808
b0889	b3552	1.808
b0889	b0757	1.808
b3261	b2518	1.808
b3912	b1841	1.808
b0676	b0475	1.808
b0676	b4111	1.808
b0676	b3352	1.808
b0676	b2188	1.808
b0676	b2510	1.808
b0676	b0240	1.808
b4401	b2888	1.807
b3702	b3625	1.807
b2916	b1378	1.807
b3912	b1974	1.807
b1221	b3531	1.807
b4113	b1931	1.807
b4113	b0353	1.807
b4113	b0333	1.807
b1531	b1661	1.807
b3261	b3531	1.807
b2531	b2446	1.807
b2531	b2754	1.807
b2837	b4341	1.807
b2837	b4524	1.807
b2837	b2506	1.807
b2837	b0941	1.807
b2837	b2547	1.807
b2916	b2829	1.807
b2916	b3886	1.807
b2916	b3037	1.807
b2916	b4396	1.807
b1712	b0990	1.807
b0912	b0990	1.807
b3423	b3468	1.807
b3423	b3467	1.807
b3423	b3243	1.807
b3423	b3242	1.807
b3423	b4466	1.807
b3423	b2600	1.807
b3423	b2990	1.807
b3423	b2758	1.807
b3423	b1220	1.807
b3423	b3660	1.807
b3423	b3358	1.807
b3423	b2847	1.807
b3423	b4123	1.807
b3423	b2603	1.807
b3423	b3116	1.807
b3423	b1820	1.807
b3423	b3408	1.807
b3423	b3574	1.807
b4401	b2136	1.807
b1334	b0524	1.806
b1658	b2218	1.806
b1658	b3616	1.806
b3515	b3496	1.806
b3515	b3566	1.806
b3515	b2778	1.806
b3515	b2172	1.806
b3515	b4321	1.806
b3515	b4181	1.806
b3515	b3263	1.806
b3515	b3753	1.806
b3515	b3521	1.806
b4178	b2010	1.806
b4401	b1452	1.806
b1237	b1001	1.806
b3743	b4331	1.806
b3743	b4329	1.806
b3743	b1158	1.806
b3743	b2195	1.806
b3743	b1227	1.806
b3743	b2730	1.806
b3743	b0992	1.806
b3743	b0034	1.806
b4396	b2677	1.806
b4396	b4077	1.806
b4396	b2832	1.806
b3905	b2882	1.806
b3357	b4151	1.806
b3868	b4084	1.805
b3405	b4173	1.805
b3405	b0300	1.805
b0683	b1663	1.805
b0889	b2659	1.805
b4178	b3349	1.805
b1323	b4328	1.805
b3912	b3644	1.805
b3912	b4351	1.805
b3261	b3839	1.805
b3938	b0647	1.805
b3938	b0994	1.805
b3938	b0993	1.805
b3938	b0648	1.805
b3938	b0509	1.805
b3515	b1987	1.805
b0069	b1869	1.805
b0069	b2808	1.805
b0069	b1237	1.805
b0069	b4078	1.805
b0069	b4395	1.805
b0069	b0580	1.805
b0069	b0156	1.805
b0069	b1582	1.805
b0069	b0081	1.805
b0399	b2823	1.805
b3938	b3428	1.804
b3938	b3756	1.804
b3938	b2591	1.804
b3938	b0201	1.804
b3938	b0601	1.804
b3938	b1339	1.804
b3938	b1336	1.804
b3938	b0708	1.804
b3938	b3368	1.804
b3938	b2001	1.804
b3938	b3469	1.804
b3938	b4538	1.804
b3938	b4379	1.804
b0676	b4032	1.804
b0676	b2069	1.804
b0676	b3642	1.804
b0676	b1694	1.804
b0676	b3132	1.804
b0676	b3773	1.804
b0676	b4502	1.804
b0676	b3719	1.804
b0676	b3271	1.804
b0676	b2184	1.804
b0676	b3778	1.804
b4062	b0393	1.804
b3912	b3154	1.804
b3753	b4346	1.804
b3753	b4124	1.804
b1531	b3288	1.804
b3261	b2578	1.803
b4396	b2661	1.803
b4396	b1443	1.803
b4396	b1748	1.803
b4393	b3243	1.803
b4393	b3240	1.803
b4393	b0814	1.803
b4393	b0566	1.803
b4393	b3942	1.803
b4393	b0902	1.803
b0889	b1598	1.803
b1712	b0909	1.803
b0912	b0909	1.803
b0080	b1607	1.803
b1712	b3253	1.803
b0912	b3253	1.803
b1334	b3142	1.803
b4178	b4358	1.803
b4178	b3532	1.803
b1334	b2004	1.802
b0995	b4496	1.802
b0995	b4658	1.802
b0995	b0695	1.802
b0995	b1195	1.802
b0995	b4199	1.802
b0995	b3073	1.802
b0995	b0803	1.802
b0995	b2135	1.802
b0995	b4303	1.802
b1531	b2565	1.802
b3934	b2438	1.802
b3934	b2179	1.802
b3868	b4573	1.802
b3868	b1755	1.802
b3868	b2892	1.802
b3868	b3833	1.802
b3868	b3149	1.802
b1237	b0736	1.802
b3961	b1608	1.802
b3961	b1607	1.802
b3261	b1625	1.802
b1187	b3891	1.802
b1323	b1191	1.802
b4401	b2594	1.802
b0080	b4386	1.802
b0080	b3850	1.802
b0113	b2960	1.801
b0113	b2610	1.801
b0113	b3191	1.801
b1658	b0440	1.801
b1658	b0391	1.801
b3868	b0358	1.801
b0064	b1502	1.801
b1712	b4519	1.801
b0912	b4519	1.801
b0080	b4058	1.801
b1988	b3675	1.801
b1988	b1595	1.801
b1988	b3497	1.801
b1988	b2015	1.801
b1988	b1201	1.801
b1988	b2734	1.801
b0487	b4656	1.801
b0487	b3089	1.801
b0487	b2461	1.801
b4062	b1915	1.801
b3357	b3240	1.801
b3357	b3465	1.801
b1712	b1495	1.8
b0912	b1495	1.8
b0683	b1365	1.8
b3418	b0488	1.8
b3418	b4264	1.8
b3934	b3227	1.8
b3934	b3689	1.8
b3912	b4278	1.8
b3131	b3080	1.8
b4178	b1096	1.8
b0080	b3367	1.8
b0817	b2976	1.8
b0817	b2326	1.8
b0817	b2331	1.8
b0817	b3663	1.8
b0817	b2144	1.8
b1892	b1635	1.8
b1891	b1635	1.8
b1892	b3923	1.8
b1891	b3923	1.8
b1892	b4056	1.8
b1891	b4056	1.8
b1892	b0880	1.8
b1891	b0880	1.8
b1892	b2136	1.8
b1891	b2136	1.8
b1892	b4532	1.8
b1891	b4532	1.8
b1892	b2008	1.8
b1891	b2008	1.8
b1892	b2910	1.8
b1891	b2910	1.8
b0995	b2647	1.8
b4396	b4177	1.799
b3237	b1053	1.799
b3237	b3666	1.799
b3237	b3154	1.799
b3237	b4638	1.799
b0487	b1793	1.799
b0487	b4551	1.799
b0487	b2822	1.799
b0487	b0200	1.799
b0487	b0167	1.799
b0487	b3236	1.799
b0487	b0055	1.799
b1892	b0990	1.799
b1891	b0990	1.799
b0889	b2922	1.799
b4062	b3554	1.799
b3261	b1233	1.799
b1323	b3241	1.799
b1323	b1712	1.799
b1323	b2555	1.799
b1323	b0658	1.799
b1323	b1379	1.799
b1323	b1280	1.799
b1507	b2346	1.798
b1508	b2346	1.798
b1507	b0127	1.798
b1508	b0127	1.798
b1507	b0126	1.798
b1508	b0126	1.798
b1507	b3928	1.798
b1508	b3928	1.798
b1040	b3707	1.798
b0889	b1339	1.798
b3357	b4590	1.798
b3237	b3233	1.798
b3912	b1706	1.798
b1040	b2735	1.798
b1040	b3576	1.798
b3237	b4281	1.798
b0889	b0962	1.798
b3868	b3935	1.798
b4396	b2515	1.798
b3357	b0480	1.797
b3828	b3335	1.797
b3828	b2246	1.797
b3828	b0497	1.797
b2709	b2250	1.797
b2709	b3719	1.797
b2709	b2360	1.797
b2709	b1499	1.797
b2709	b0326	1.797
b1275	b0190	1.797
b1275	b2598	1.797
b1275	b4078	1.797
b1275	b0503	1.797
b1275	b1046	1.797
b1275	b0465	1.797
b1275	b2237	1.797
b3060	b3579	1.797
b3934	b3352	1.797
b3934	b3289	1.797
b3934	b2160	1.797
b3934	b4169	1.797
b1275	b2548	1.797
b1275	b4553	1.797
b4062	b1145	1.797
b4401	b3052	1.797
b1040	b4089	1.797
b4178	b1504	1.797
b0080	b0652	1.796
b0889	b4237	1.796
b0889	b3963	1.796
b3261	b3418	1.796
b4062	b2946	1.796
b0069	b0161	1.796
b0069	b3242	1.796
b0069	b1991	1.796
b0069	b1709	1.796
b0069	b0070	1.796
b0069	b2496	1.796
b0069	b2474	1.796
b0069	b0498	1.796
b0069	b1399	1.796
b0069	b0862	1.796
b0069	b0192	1.796
b0069	b1363	1.796
b3438	b1069	1.796
b1658	b0364	1.796
b1658	b2108	1.796
b4178	b4233	1.796
b0889	b1428	1.796
b4043	b4252	1.796
b1658	b4479	1.796
b4401	b3923	1.796
b4401	b2304	1.796
b3938	b2632	1.796
b1642	b1974	1.796
b1642	b3060	1.796
b2709	b1340	1.796
b2709	b0208	1.796
b2709	b0210	1.796
b2709	b0695	1.796
b2709	b0148	1.796
b2709	b2993	1.796
b2709	b0466	1.796
b4401	b0190	1.795
b1334	b3909	1.795
b2916	b4410	1.795
b2916	b0636	1.795
b2916	b0915	1.795
b2916	b1804	1.795
b2916	b3842	1.795
b2916	b2559	1.795
b2916	b3741	1.795
b2916	b0858	1.795
b2916	b3982	1.795
b2916	b4155	1.795
b2916	b0910	1.795
b2916	b3162	1.795
b2916	b1086	1.795
b2916	b2765	1.795
b3261	b3202	1.795
b4043	b3544	1.795
b1187	b4147	1.795
b0889	b1422	1.795
b3261	b4258	1.795
b3261	b0917	1.795
b3357	b3086	1.795
b1130	b0182	1.794
b3961	b2497	1.794
b0080	b3856	1.794
b3060	b2353	1.794
b3934	b0581	1.794
b3912	b1408	1.794
b3405	b3124	1.794
b3405	b2733	1.794
b3405	b2714	1.794
b3405	b2652	1.794
b3405	b1868	1.794
b3405	b3908	1.794
b3405	b3353	1.794
b3405	b1706	1.794
b3405	b3866	1.794
b3405	b1782	1.794
b3405	b3160	1.794
b3912	b2153	1.793
b3261	b1639	1.793
b1892	b1332	1.793
b1891	b1332	1.793
b1892	b4599	1.793
b1891	b4599	1.793
b1892	b0215	1.793
b1891	b0215	1.793
b1892	b4659	1.793
b1891	b4659	1.793
b1892	b4501	1.793
b1891	b4501	1.793
b1221	b3147	1.793
b3261	b1714	1.793
b3938	b4371	1.793
b3938	b4373	1.793
b3938	b3965	1.793
b3938	b3434	1.793
b3938	b4108	1.793
b3961	b3521	1.793
b1334	b4255	1.793
b0080	b2194	1.793
b1712	b2132	1.792
b0912	b2132	1.792
b1594	b1232	1.792
b1594	b3344	1.792
b1594	b1766	1.792
b0064	b2151	1.792
b0064	b4253	1.792
b0064	b3909	1.792
b3418	b3677	1.792
b4043	b1203	1.792
b0399	b1785	1.792
b0399	b2625	1.792
b1040	b1376	1.792
b3934	b4402	1.792
b3934	b3569	1.792
b3934	b2172	1.792
b3934	b4653	1.792
b3934	b4354	1.792
b3423	b4105	1.792
b3423	b3579	1.792
b3423	b1310	1.792
b3423	b2769	1.792
b3423	b1158	1.792
b1130	b0434	1.792
b4062	b3559	1.792
b4062	b3249	1.792
b3357	b2695	1.792
b3912	b3165	1.792
b1130	b0885	1.792
b4401	b4398	1.791
b0889	b1130	1.791
b0889	b4388	1.791
b1658	b1864	1.791
b0080	b3679	1.791
b3357	b1270	1.791
b1712	b3597	1.791
b0912	b3597	1.791
b3261	b0193	1.791
b4401	b1043	1.791
b0080	b0781	1.791
b3912	b1812	1.79
b1712	b1550	1.79
b0912	b1550	1.79
b3961	b2343	1.79
b4191	b3899	1.79
b3773	b2111	1.79
b3773	b2364	1.79
b3773	b3685	1.79
b3773	b2366	1.79
b3773	b2870	1.79
b1507	b0719	1.79
b1508	b0719	1.79
b1507	b2275	1.79
b1508	b2275	1.79
b1507	b2273	1.79
b1508	b2273	1.79
b1507	b0629	1.79
b1508	b0629	1.79
b1507	b2339	1.79
b1508	b2339	1.79
b1507	b3043	1.79
b1508	b3043	1.79
b1507	b3047	1.79
b1508	b3047	1.79
b1507	b1576	1.79
b1508	b1576	1.79
b0076	b2886	1.79
b0076	b2740	1.79
b0076	b4341	1.79
b0076	b2061	1.79
b0076	b3074	1.79
b0076	b4578	1.79
b0076	b2775	1.79
b0076	b1310	1.79
b2217	b0488	1.79
b4366	b0488	1.79
b4366	b1537	1.79
b4366	b1536	1.79
b2217	b0901	1.79
b4366	b0901	1.79
b2217	b0210	1.79
b4366	b0210	1.79
b2217	b0208	1.79
b4366	b0208	1.79
b2217	b0913	1.79
b4366	b0913	1.79
b2217	b0900	1.79
b4366	b0900	1.79
b2217	b0995	1.79
b4366	b0995	1.79
b0399	b1772	1.79
b0399	b1672	1.79
b3418	b4105	1.79
b3418	b0005	1.79
b1507	b1770	1.79
b1508	b1770	1.79
b1507	b2332	1.79
b1508	b2332	1.79
b1507	b1992	1.79
b1508	b1992	1.79
b4396	b3195	1.79
b4396	b4203	1.79
b3743	b3623	1.79
b1237	b0032	1.79
b1237	b4244	1.79
b1237	b0336	1.79
b3828	b3481	1.79
b3828	b4024	1.79
b3828	b1981	1.79
b3828	b0931	1.79
b0080	b1790	1.79
b1275	b2437	1.79
b3828	b0881	1.79
b3828	b0880	1.79
b3828	b0953	1.79
b3828	b1205	1.79
b3828	b1724	1.79
b3828	b3049	1.79
b3828	b0812	1.79
b3828	b1004	1.79
b3828	b1480	1.79
b0413	b3622	1.79
b0413	b4375	1.79
b0413	b0411	1.79
b0413	b3930	1.79
b1323	b0049	1.79
b4062	b0227	1.79
b4062	b0225	1.79
b4062	b4525	1.79
b4062	b0564	1.79
b4062	b0392	1.79
b4062	b1112	1.79
b4062	b0601	1.79
b4062	b0909	1.79
b4062	b0647	1.79
b2916	b4017	1.79
b4178	b0613	1.79
b1237	b0542	1.79
b0889	b3924	1.79
b1221	b2733	1.79
b1531	b2845	1.789
b4401	b0947	1.789
b4401	b1457	1.789
b0889	b2832	1.789
b1237	b2503	1.789
b1658	b1716	1.789
b0995	b0548	1.789
b3868	b3078	1.789
b1712	b2892	1.789
b0912	b2892	1.789
b1130	b4295	1.789
b0676	b4354	1.789
b0080	b4638	1.788
b1130	b1126	1.788
b0399	b3411	1.788
b1130	b4656	1.788
b1187	b1234	1.788
b3405	b0425	1.788
b3405	b4595	1.788
b3405	b1248	1.788
b3868	b2042	1.788
b3961	b4251	1.788
b3961	b0888	1.788
b1531	b4167	1.788
b1130	b1128	1.788
b3515	b1004	1.788
b3515	b0953	1.788
b2127	b2778	1.787
b2127	b1057	1.787
b2127	b3264	1.787
b2127	b1306	1.787
b2127	b1352	1.787
b2127	b0622	1.787
b2127	b1730	1.787
b2127	b2256	1.787
b2127	b0226	1.787
b2127	b4594	1.787
b2127	b1171	1.787
b2127	b1862	1.787
b2127	b0546	1.787
b2127	b2848	1.787
b2127	b4066	1.787
b2127	b2085	1.787
b2127	b2853	1.787
b2127	b0703	1.787
b2127	b1535	1.787
b2127	b0138	1.787
b2127	b1159	1.787
b2127	b1024	1.787
b2127	b0512	1.787
b2127	b2759	1.787
b2127	b0530	1.787
b2127	b4494	1.787
b2127	b0289	1.787
b2127	b0943	1.787
b2127	b4257	1.787
b2127	b3027	1.787
b1040	b1939	1.787
b1040	b1566	1.787
b1040	b1342	1.787
b1040	b2379	1.787
b1040	b0209	1.787
b1040	b4378	1.787
b1040	b4057	1.787
b1040	b1917	1.787
b1040	b2381	1.787
b3423	b1558	1.787
b3423	b1557	1.787
b3423	b0990	1.787
b3423	b0989	1.787
b3423	b4077	1.787
b3423	b0787	1.787
b3423	b2562	1.787
b3912	b2584	1.787
b2193	b0503	1.787
b4396	b0918	1.787
b4401	b2576	1.787
b3868	b4159	1.787
b4401	b2346	1.787
b3261	b1203	1.787
b3261	b4136	1.787
b1130	b2682	1.787
b3868	b4252	1.787
b3912	b2577	1.786
b2213	b0285	1.786
b2213	b1151	1.786
b3237	b0614	1.786
b4401	b1108	1.786
b3438	b3381	1.786
b4043	b2886	1.786
b3961	b3060	1.786
b0399	b3269	1.785
b3357	b2738	1.785
b0683	b0511	1.785
b3357	b2161	1.785
b1334	b0991	1.785
b4401	b2535	1.785
b0676	b2905	1.785
b0676	b3924	1.785
b4062	b2447	1.785
b4062	b0573	1.785
b4062	b0571	1.785
b4062	b1021	1.785
b4062	b1789	1.785
b4062	b1577	1.785
b4062	b1501	1.785
b4062	b0456	1.785
b4062	b1350	1.785
b4062	b0019	1.785
b4062	b0567	1.785
b4062	b0046	1.785
b4062	b1788	1.785
b4062	b1106	1.785
b1130	b0544	1.785
b1221	b2997	1.785
b3868	b3977	1.785
b4324	b0428	1.785
b4324	b0721	1.785
